Year,Month,Community,Category,Patient Count
2019,4,SHAGANAPPI,Asthma,13
2019,5,SHAGANAPPI,Asthma,13
2019,6,SHAGANAPPI,Asthma,23
2019,7,SHAGANAPPI,Asthma,26
2019,8,SHAGANAPPI,Asthma,24
2019,9,SHAGANAPPI,Asthma,28
2019,10,SHAGANAPPI,Asthma,17
2019,11,SHAGANAPPI,Asthma,22
2019,12,SHAGANAPPI,Asthma,17
2020,1,SHAGANAPPI,Asthma,8
2020,2,SHAGANAPPI,Asthma,11
2020,3,SHAGANAPPI,Asthma,18
2020,4,SHAGANAPPI,Asthma,19
2020,5,SHAGANAPPI,Asthma,23
2020,6,SHAGANAPPI,Asthma,24
2020,7,SHAGANAPPI,Asthma,11
2020,8,SHAGANAPPI,Asthma,16
2020,9,SHAGANAPPI,Asthma,20
2020,10,SHAGANAPPI,Asthma,20
2020,11,SHAGANAPPI,Asthma,7
2020,12,SHAGANAPPI,Asthma,16
2021,1,SHAGANAPPI,Asthma,15
2021,2,SHAGANAPPI,Asthma,13
2021,3,SHAGANAPPI,Asthma,14
2021,4,SHAGANAPPI,Asthma,23
2021,5,SHAGANAPPI,Asthma,39
2021,6,SHAGANAPPI,Asthma,32
2021,7,SHAGANAPPI,Asthma,23
2021,8,SHAGANAPPI,Asthma,9
2021,9,SHAGANAPPI,Asthma,16
2021,10,SHAGANAPPI,Asthma,15
2021,11,SHAGANAPPI,Asthma,10
2021,12,SHAGANAPPI,Asthma,16
2022,1,SHAGANAPPI,Asthma,24
2022,2,SHAGANAPPI,Asthma,17
2022,3,SHAGANAPPI,Asthma,14
2022,4,SHAGANAPPI,Asthma,25
2022,5,SHAGANAPPI,Asthma,20
2022,6,SHAGANAPPI,Asthma,17
2022,7,SHAGANAPPI,Asthma,11
2022,8,SHAGANAPPI,Asthma,17
2022,9,SHAGANAPPI,Asthma,10
2022,10,SHAGANAPPI,Asthma,14
2022,11,SHAGANAPPI,Asthma,12
2022,12,SHAGANAPPI,Asthma,8
2023,1,SHAGANAPPI,Asthma,19
2023,2,SHAGANAPPI,Asthma,12
2023,3,SHAGANAPPI,Asthma,23
2023,4,SHAGANAPPI,Asthma,25
2023,5,SHAGANAPPI,Asthma,26
2023,6,SHAGANAPPI,Asthma,15
2023,7,SHAGANAPPI,Asthma,31
2023,8,SHAGANAPPI,Asthma,43
2023,9,SHAGANAPPI,Asthma,16
2023,10,SHAGANAPPI,Asthma,18
2023,11,SHAGANAPPI,Asthma,22
2023,12,SHAGANAPPI,Asthma,15
2024,1,SHAGANAPPI,Asthma,17
2024,2,SHAGANAPPI,Asthma,17
2018,1,SHAWNEE SLOPES,Asthma,3
2018,3,SHAWNEE SLOPES,Asthma,3
2018,4,SHAWNEE SLOPES,Asthma,6
2018,5,SHAWNEE SLOPES,Asthma,2
2018,6,SHAWNEE SLOPES,Asthma,3
2018,7,SHAWNEE SLOPES,Asthma,4
2018,8,SHAWNEE SLOPES,Asthma,8
2018,9,SHAWNEE SLOPES,Asthma,10
2018,10,SHAWNEE SLOPES,Asthma,3
2018,11,SHAWNEE SLOPES,Asthma,6
2018,12,SHAWNEE SLOPES,Asthma,4
2019,1,SHAWNEE SLOPES,Asthma,4
2019,2,SHAWNEE SLOPES,Asthma,7
2019,3,SHAWNEE SLOPES,Asthma,2
2019,4,SHAWNEE SLOPES,Asthma,1
2019,5,SHAWNEE SLOPES,Asthma,6
2019,6,SHAWNEE SLOPES,Asthma,4
2019,7,SHAWNEE SLOPES,Asthma,6
2019,8,SHAWNEE SLOPES,Asthma,10
2019,9,SHAWNEE SLOPES,Asthma,6
2019,10,SHAWNEE SLOPES,Asthma,4
2019,11,SHAWNEE SLOPES,Asthma,2
2019,12,SHAWNEE SLOPES,Asthma,1
2020,1,SHAWNEE SLOPES,Asthma,7
2020,3,SHAWNEE SLOPES,Asthma,3
2020,4,SHAWNEE SLOPES,Asthma,8
2020,5,SHAWNEE SLOPES,Asthma,6
2020,6,SHAWNEE SLOPES,Asthma,7
2020,7,SHAWNEE SLOPES,Asthma,3
2020,8,SHAWNEE SLOPES,Asthma,8
2020,9,SHAWNEE SLOPES,Asthma,6
2020,10,SHAWNEE SLOPES,Asthma,11
2020,11,SHAWNEE SLOPES,Asthma,8
2020,12,SHAWNEE SLOPES,Asthma,5
2021,1,SHAWNEE SLOPES,Asthma,5
2021,2,SHAWNEE SLOPES,Asthma,4
2021,3,SHAWNEE SLOPES,Asthma,2
2021,4,SHAWNEE SLOPES,Asthma,5
2021,5,SHAWNEE SLOPES,Asthma,9
2021,6,SHAWNEE SLOPES,Asthma,5
2021,7,SHAWNEE SLOPES,Asthma,5
2021,8,SHAWNEE SLOPES,Asthma,2
2021,9,SHAWNEE SLOPES,Asthma,2
2021,10,SHAWNEE SLOPES,Asthma,4
2021,11,SHAWNEE SLOPES,Asthma,3
2021,12,SHAWNEE SLOPES,Asthma,3
2022,1,SHAWNEE SLOPES,Asthma,4
2022,2,SHAWNEE SLOPES,Asthma,1
2022,3,SHAWNEE SLOPES,Asthma,5
2022,4,SHAWNEE SLOPES,Asthma,7
2022,5,SHAWNEE SLOPES,Asthma,3
2022,6,SHAWNEE SLOPES,Asthma,3
2022,7,SHAWNEE SLOPES,Asthma,4
2022,8,SHAWNEE SLOPES,Asthma,3
2022,9,SHAWNEE SLOPES,Asthma,6
2022,10,SHAWNEE SLOPES,Asthma,2
2022,11,SHAWNEE SLOPES,Asthma,7
2022,12,SHAWNEE SLOPES,Asthma,7
2023,1,SHAWNEE SLOPES,Asthma,18
2023,2,SHAWNEE SLOPES,Asthma,17
2023,3,SHAWNEE SLOPES,Asthma,14
2023,4,SHAWNEE SLOPES,Asthma,5
2023,5,SHAWNEE SLOPES,Asthma,5
2023,6,SHAWNEE SLOPES,Asthma,2
2023,7,SHAWNEE SLOPES,Asthma,3
2023,8,SHAWNEE SLOPES,Asthma,2
2023,9,SHAWNEE SLOPES,Asthma,4
2023,10,SHAWNEE SLOPES,Asthma,3
2023,11,SHAWNEE SLOPES,Asthma,3
2023,12,SHAWNEE SLOPES,Asthma,1
2024,1,SHAWNEE SLOPES,Asthma,7
2024,2,SHAWNEE SLOPES,Asthma,2
2018,1,SHAWNESSY,Asthma,108
2018,2,SHAWNESSY,Asthma,95
2018,3,SHAWNESSY,Asthma,76
2018,4,SHAWNESSY,Asthma,74
2018,5,SHAWNESSY,Asthma,67
2018,6,SHAWNESSY,Asthma,87
2018,7,SHAWNESSY,Asthma,73
2018,8,SHAWNESSY,Asthma,64
2018,9,SHAWNESSY,Asthma,65
2018,10,SHAWNESSY,Asthma,61
2018,11,SHAWNESSY,Asthma,94
2018,12,SHAWNESSY,Asthma,110
2019,1,SHAWNESSY,Asthma,89
2019,2,SHAWNESSY,Asthma,76
2019,3,SHAWNESSY,Asthma,75
2019,4,SHAWNESSY,Asthma,83
2019,5,SHAWNESSY,Asthma,82
2019,6,SHAWNESSY,Asthma,77
2019,7,SHAWNESSY,Asthma,64
2019,8,SHAWNESSY,Asthma,66
2019,9,SHAWNESSY,Asthma,78
2019,10,SHAWNESSY,Asthma,80
2019,11,SHAWNESSY,Asthma,70
2019,12,SHAWNESSY,Asthma,74
2020,1,SHAWNESSY,Asthma,80
2020,2,SHAWNESSY,Asthma,93
2020,3,SHAWNESSY,Asthma,102
2020,4,SHAWNESSY,Asthma,108
2020,5,SHAWNESSY,Asthma,106
2020,6,SHAWNESSY,Asthma,87
2020,7,SHAWNESSY,Asthma,85
2020,8,SHAWNESSY,Asthma,76
2020,9,SHAWNESSY,Asthma,76
2020,10,SHAWNESSY,Asthma,80
2020,11,SHAWNESSY,Asthma,91
2020,12,SHAWNESSY,Asthma,72
2021,1,SHAWNESSY,Asthma,69
2021,2,SHAWNESSY,Asthma,62
2021,3,SHAWNESSY,Asthma,98
2021,4,SHAWNESSY,Asthma,94
2021,5,SHAWNESSY,Asthma,116
2021,6,SHAWNESSY,Asthma,90
2021,7,SHAWNESSY,Asthma,99
2021,8,SHAWNESSY,Asthma,84
2021,9,SHAWNESSY,Asthma,69
2021,10,SHAWNESSY,Asthma,96
2021,11,SHAWNESSY,Asthma,61
2021,12,SHAWNESSY,Asthma,136
2022,1,SHAWNESSY,Asthma,100
2022,2,SHAWNESSY,Asthma,67
2022,3,SHAWNESSY,Asthma,102
2022,4,SHAWNESSY,Asthma,82
2022,5,SHAWNESSY,Asthma,84
2022,6,SHAWNESSY,Asthma,88
2022,7,SHAWNESSY,Asthma,86
2022,8,SHAWNESSY,Asthma,83
2022,9,SHAWNESSY,Asthma,80
2022,10,SHAWNESSY,Asthma,74
2022,11,SHAWNESSY,Asthma,113
2022,12,SHAWNESSY,Asthma,88
2023,1,SHAWNESSY,Asthma,121
2023,2,SHAWNESSY,Asthma,88
2023,3,SHAWNESSY,Asthma,130
2023,4,SHAWNESSY,Asthma,114
2023,5,SHAWNESSY,Asthma,80
2023,6,SHAWNESSY,Asthma,86
2023,7,SHAWNESSY,Asthma,70
2023,8,SHAWNESSY,Asthma,67
2023,9,SHAWNESSY,Asthma,60
2023,10,SHAWNESSY,Asthma,57
2023,11,SHAWNESSY,Asthma,91
2023,12,SHAWNESSY,Asthma,100
2024,1,SHAWNESSY,Asthma,85
2024,2,SHAWNESSY,Asthma,81
2018,1,SHEPARD INDUSTRIAL,Asthma,19
2018,2,SHEPARD INDUSTRIAL,Asthma,10
2018,3,SHEPARD INDUSTRIAL,Asthma,9
2018,4,SHEPARD INDUSTRIAL,Asthma,5
2018,5,SHEPARD INDUSTRIAL,Asthma,9
2018,6,SHEPARD INDUSTRIAL,Asthma,10
2018,7,SHEPARD INDUSTRIAL,Asthma,8
2018,8,SHEPARD INDUSTRIAL,Asthma,6
2018,9,SHEPARD INDUSTRIAL,Asthma,9
2018,10,SHEPARD INDUSTRIAL,Asthma,9
2018,11,SHEPARD INDUSTRIAL,Asthma,6
2018,12,SHEPARD INDUSTRIAL,Asthma,11
2019,1,SHEPARD INDUSTRIAL,Asthma,10
2019,2,SHEPARD INDUSTRIAL,Asthma,15
2019,3,SHEPARD INDUSTRIAL,Asthma,9
2019,4,SHEPARD INDUSTRIAL,Asthma,7
2019,5,SHEPARD INDUSTRIAL,Asthma,13
2019,6,SHEPARD INDUSTRIAL,Asthma,5
2019,7,SHEPARD INDUSTRIAL,Asthma,7
2019,8,SHEPARD INDUSTRIAL,Asthma,7
2019,9,SHEPARD INDUSTRIAL,Asthma,12
2019,10,SHEPARD INDUSTRIAL,Asthma,12
2019,11,SHEPARD INDUSTRIAL,Asthma,8
2019,12,SHEPARD INDUSTRIAL,Asthma,13
2020,1,SHEPARD INDUSTRIAL,Asthma,11
2020,2,SHEPARD INDUSTRIAL,Asthma,9
2020,3,SHEPARD INDUSTRIAL,Asthma,4
2020,4,SHEPARD INDUSTRIAL,Asthma,8
2020,5,SHEPARD INDUSTRIAL,Asthma,10
2020,6,SHEPARD INDUSTRIAL,Asthma,14
2020,7,SHEPARD INDUSTRIAL,Asthma,11
2020,8,SHEPARD INDUSTRIAL,Asthma,9
2020,9,SHEPARD INDUSTRIAL,Asthma,9
2020,10,SHEPARD INDUSTRIAL,Asthma,13
2020,11,SHEPARD INDUSTRIAL,Asthma,6
2020,12,SHEPARD INDUSTRIAL,Asthma,8
2021,1,SHEPARD INDUSTRIAL,Asthma,7
2021,2,SHEPARD INDUSTRIAL,Asthma,7
2021,3,SHEPARD INDUSTRIAL,Asthma,9
2021,4,SHEPARD INDUSTRIAL,Asthma,6
2021,5,SHEPARD INDUSTRIAL,Asthma,7
2021,6,SHEPARD INDUSTRIAL,Asthma,5
2021,7,SHEPARD INDUSTRIAL,Asthma,13
2021,8,SHEPARD INDUSTRIAL,Asthma,21
2021,9,SHEPARD INDUSTRIAL,Asthma,10
2021,10,SHEPARD INDUSTRIAL,Asthma,7
2021,11,SHEPARD INDUSTRIAL,Asthma,9
2021,12,SHEPARD INDUSTRIAL,Asthma,11
2022,1,SHEPARD INDUSTRIAL,Asthma,7
2022,2,SHEPARD INDUSTRIAL,Asthma,10
2022,3,SHEPARD INDUSTRIAL,Asthma,12
2022,4,SHEPARD INDUSTRIAL,Asthma,24
2022,5,SHEPARD INDUSTRIAL,Asthma,11
2022,6,SHEPARD INDUSTRIAL,Asthma,7
2022,7,SHEPARD INDUSTRIAL,Asthma,20
2022,8,SHEPARD INDUSTRIAL,Asthma,17
2022,9,SHEPARD INDUSTRIAL,Asthma,7
2022,10,SHEPARD INDUSTRIAL,Asthma,7
2022,11,SHEPARD INDUSTRIAL,Asthma,7
2022,12,SHEPARD INDUSTRIAL,Asthma,12
2023,1,SHEPARD INDUSTRIAL,Asthma,8
2023,2,SHEPARD INDUSTRIAL,Asthma,11
2023,3,SHEPARD INDUSTRIAL,Asthma,6
2023,4,SHEPARD INDUSTRIAL,Asthma,12
2023,5,SHEPARD INDUSTRIAL,Asthma,3
2023,6,SHEPARD INDUSTRIAL,Asthma,8
2023,7,SHEPARD INDUSTRIAL,Asthma,9
2023,8,SHEPARD INDUSTRIAL,Asthma,16
2023,9,SHEPARD INDUSTRIAL,Asthma,15
2023,10,SHEPARD INDUSTRIAL,Asthma,17
2023,11,SHEPARD INDUSTRIAL,Asthma,8
2023,12,SHEPARD INDUSTRIAL,Asthma,17
2024,1,SHEPARD INDUSTRIAL,Asthma,14
2024,2,SHEPARD INDUSTRIAL,Asthma,9
2018,1,SHERWOOD,Asthma,14
2018,2,SHERWOOD,Asthma,4
2018,3,SHERWOOD,Asthma,12
2018,4,SHERWOOD,Asthma,12
2018,5,SHERWOOD,Asthma,13
2018,6,SHERWOOD,Asthma,7
2018,7,SHERWOOD,Asthma,9
2018,8,SHERWOOD,Asthma,18
2018,9,SHERWOOD,Asthma,27
2018,10,SHERWOOD,Asthma,16
2018,11,SHERWOOD,Asthma,11
2018,12,SHERWOOD,Asthma,13
2019,1,SHERWOOD,Asthma,20
2019,2,SHERWOOD,Asthma,11
2019,3,SHERWOOD,Asthma,8
2019,4,SHERWOOD,Asthma,8
2019,5,SHERWOOD,Asthma,10
2019,6,SHERWOOD,Asthma,15
2019,7,SHERWOOD,Asthma,13
2019,8,SHERWOOD,Asthma,8
2019,9,SHERWOOD,Asthma,8
2019,10,SHERWOOD,Asthma,11
2019,11,SHERWOOD,Asthma,6
2019,12,SHERWOOD,Asthma,15
2020,1,SHERWOOD,Asthma,13
2020,2,SHERWOOD,Asthma,12
2020,3,SHERWOOD,Asthma,9
2020,4,SHERWOOD,Asthma,8
2020,5,SHERWOOD,Asthma,18
2020,6,SHERWOOD,Asthma,10
2020,7,SHERWOOD,Asthma,22
2020,8,SHERWOOD,Asthma,13
2020,9,SHERWOOD,Asthma,15
2020,10,SHERWOOD,Asthma,9
2020,11,SHERWOOD,Asthma,14
2020,12,SHERWOOD,Asthma,9
2021,1,SHERWOOD,Asthma,7
2021,2,SHERWOOD,Asthma,9
2021,3,SHERWOOD,Asthma,17
2021,4,SHERWOOD,Asthma,12
2021,5,SHERWOOD,Asthma,15
2021,6,SHERWOOD,Asthma,15
2021,7,SHERWOOD,Asthma,13
2021,8,SHERWOOD,Asthma,5
2021,9,SHERWOOD,Asthma,9
2021,10,SHERWOOD,Asthma,13
2021,11,SHERWOOD,Asthma,8
2021,12,SHERWOOD,Asthma,8
2022,1,SHERWOOD,Asthma,8
2022,2,SHERWOOD,Asthma,7
2022,3,SHERWOOD,Asthma,9
2022,4,SHERWOOD,Asthma,11
2022,5,SHERWOOD,Asthma,6
2022,6,SHERWOOD,Asthma,13
2022,7,SHERWOOD,Asthma,11
2022,8,SHERWOOD,Asthma,5
2022,9,SHERWOOD,Asthma,7
2022,10,SHERWOOD,Asthma,11
2022,11,SHERWOOD,Asthma,7
2022,12,SHERWOOD,Asthma,9
2023,1,SHERWOOD,Asthma,13
2023,2,SHERWOOD,Asthma,5
2023,3,SHERWOOD,Asthma,8
2023,4,SHERWOOD,Asthma,13
2023,5,SHERWOOD,Asthma,11
2023,6,SHERWOOD,Asthma,10
2023,7,SHERWOOD,Asthma,14
2023,8,SHERWOOD,Asthma,6
2023,9,SHERWOOD,Asthma,12
2023,10,SHERWOOD,Asthma,10
2023,11,SHERWOOD,Asthma,7
2023,12,SHERWOOD,Asthma,10
2024,1,SHERWOOD,Asthma,11
2024,2,SHERWOOD,Asthma,14
2018,1,SIGNAL HILL,Asthma,44
2018,2,SIGNAL HILL,Asthma,64
2018,3,SIGNAL HILL,Asthma,36
2018,4,SIGNAL HILL,Asthma,43
2018,5,SIGNAL HILL,Asthma,64
2018,6,SIGNAL HILL,Asthma,57
2018,7,SIGNAL HILL,Asthma,61
2018,8,SIGNAL HILL,Asthma,42
2018,9,SIGNAL HILL,Asthma,44
2018,10,SIGNAL HILL,Asthma,40
2018,11,SIGNAL HILL,Asthma,56
2018,12,SIGNAL HILL,Asthma,43
2019,1,SIGNAL HILL,Asthma,64
2019,2,SIGNAL HILL,Asthma,38
2019,3,SIGNAL HILL,Asthma,47
2019,4,SIGNAL HILL,Asthma,46
2019,5,SIGNAL HILL,Asthma,47
2019,6,SIGNAL HILL,Asthma,50
2019,7,SIGNAL HILL,Asthma,40
2019,8,SIGNAL HILL,Asthma,55
2019,9,SIGNAL HILL,Asthma,38
2019,10,SIGNAL HILL,Asthma,53
2019,11,SIGNAL HILL,Asthma,49
2019,12,SIGNAL HILL,Asthma,62
2020,1,SIGNAL HILL,Asthma,66
2020,2,SIGNAL HILL,Asthma,67
2020,3,SIGNAL HILL,Asthma,66
2020,4,SIGNAL HILL,Asthma,58
2020,5,SIGNAL HILL,Asthma,73
2020,6,SIGNAL HILL,Asthma,62
2020,7,SIGNAL HILL,Asthma,33
2020,8,SIGNAL HILL,Asthma,51
2020,9,SIGNAL HILL,Asthma,41
2020,10,SIGNAL HILL,Asthma,73
2020,11,SIGNAL HILL,Asthma,39
2020,12,SIGNAL HILL,Asthma,49
2021,1,SIGNAL HILL,Asthma,44
2021,2,SIGNAL HILL,Asthma,20
2021,3,SIGNAL HILL,Asthma,53
2021,4,SIGNAL HILL,Asthma,56
2021,5,SIGNAL HILL,Asthma,66
2021,6,SIGNAL HILL,Asthma,79
2021,7,SIGNAL HILL,Asthma,67
2021,8,SIGNAL HILL,Asthma,66
2021,9,SIGNAL HILL,Asthma,79
2021,10,SIGNAL HILL,Asthma,44
2021,11,SIGNAL HILL,Asthma,66
2021,12,SIGNAL HILL,Asthma,71
2022,1,SIGNAL HILL,Asthma,58
2022,2,SIGNAL HILL,Asthma,40
2022,3,SIGNAL HILL,Asthma,57
2022,4,SIGNAL HILL,Asthma,63
2022,5,SIGNAL HILL,Asthma,44
2022,6,SIGNAL HILL,Asthma,32
2022,7,SIGNAL HILL,Asthma,42
2022,8,SIGNAL HILL,Asthma,33
2022,9,SIGNAL HILL,Asthma,31
2022,10,SIGNAL HILL,Asthma,30
2022,11,SIGNAL HILL,Asthma,40
2022,12,SIGNAL HILL,Asthma,25
2023,1,SIGNAL HILL,Asthma,44
2023,2,SIGNAL HILL,Asthma,38
2023,3,SIGNAL HILL,Asthma,37
2023,4,SIGNAL HILL,Asthma,42
2023,5,SIGNAL HILL,Asthma,42
2023,6,SIGNAL HILL,Asthma,48
2023,7,SIGNAL HILL,Asthma,25
2023,8,SIGNAL HILL,Asthma,34
2023,9,SIGNAL HILL,Asthma,38
2023,10,SIGNAL HILL,Asthma,36
2023,11,SIGNAL HILL,Asthma,20
2023,12,SIGNAL HILL,Asthma,35
2024,1,SIGNAL HILL,Asthma,28
2024,2,SIGNAL HILL,Asthma,20
2018,1,SILVER SPRINGS,Asthma,14
2018,2,SILVER SPRINGS,Asthma,16
2018,3,SILVER SPRINGS,Asthma,13
2018,4,SILVER SPRINGS,Asthma,11
2018,5,SILVER SPRINGS,Asthma,31
2018,6,SILVER SPRINGS,Asthma,30
2018,7,SILVER SPRINGS,Asthma,17
2018,8,SILVER SPRINGS,Asthma,26
2018,9,SILVER SPRINGS,Asthma,18
2018,10,SILVER SPRINGS,Asthma,11
2018,11,SILVER SPRINGS,Asthma,13
2018,12,SILVER SPRINGS,Asthma,12
2019,1,SILVER SPRINGS,Asthma,6
2019,2,SILVER SPRINGS,Asthma,12
2019,3,SILVER SPRINGS,Asthma,15
2019,4,SILVER SPRINGS,Asthma,19
2019,5,SILVER SPRINGS,Asthma,16
2019,6,SILVER SPRINGS,Asthma,21
2019,7,SILVER SPRINGS,Asthma,32
2019,8,SILVER SPRINGS,Asthma,23
2019,9,SILVER SPRINGS,Asthma,21
2019,10,SILVER SPRINGS,Asthma,21
2019,11,SILVER SPRINGS,Asthma,8
2019,12,SILVER SPRINGS,Asthma,14
2020,1,SILVER SPRINGS,Asthma,14
2020,2,SILVER SPRINGS,Asthma,17
2020,3,SILVER SPRINGS,Asthma,11
2020,4,SILVER SPRINGS,Asthma,32
2020,5,SILVER SPRINGS,Asthma,21
2020,6,SILVER SPRINGS,Asthma,25
2020,7,SILVER SPRINGS,Asthma,31
2020,8,SILVER SPRINGS,Asthma,34
2020,9,SILVER SPRINGS,Asthma,25
2020,10,SILVER SPRINGS,Asthma,16
2020,11,SILVER SPRINGS,Asthma,9
2020,12,SILVER SPRINGS,Asthma,18
2021,1,SILVER SPRINGS,Asthma,11
2021,2,SILVER SPRINGS,Asthma,10
2021,3,SILVER SPRINGS,Asthma,15
2021,4,SILVER SPRINGS,Asthma,15
2021,5,SILVER SPRINGS,Asthma,16
2021,6,SILVER SPRINGS,Asthma,29
2021,7,SILVER SPRINGS,Asthma,27
2021,8,SILVER SPRINGS,Asthma,36
2021,9,SILVER SPRINGS,Asthma,15
2021,10,SILVER SPRINGS,Asthma,13
2021,11,SILVER SPRINGS,Asthma,4
2021,12,SILVER SPRINGS,Asthma,11
2022,1,SILVER SPRINGS,Asthma,20
2022,2,SILVER SPRINGS,Asthma,10
2022,3,SILVER SPRINGS,Asthma,11
2022,4,SILVER SPRINGS,Asthma,11
2022,5,SILVER SPRINGS,Asthma,11
2022,6,SILVER SPRINGS,Asthma,16
2022,7,SILVER SPRINGS,Asthma,21
2022,8,SILVER SPRINGS,Asthma,18
2022,9,SILVER SPRINGS,Asthma,30
2022,10,SILVER SPRINGS,Asthma,8
2022,11,SILVER SPRINGS,Asthma,20
2022,12,SILVER SPRINGS,Asthma,20
2023,1,SILVER SPRINGS,Asthma,18
2023,2,SILVER SPRINGS,Asthma,11
2023,3,SILVER SPRINGS,Asthma,16
2023,4,SILVER SPRINGS,Asthma,17
2023,5,SILVER SPRINGS,Asthma,16
2023,6,SILVER SPRINGS,Asthma,21
2023,7,SILVER SPRINGS,Asthma,16
2023,8,SILVER SPRINGS,Asthma,19
2023,9,SILVER SPRINGS,Asthma,17
2023,10,SILVER SPRINGS,Asthma,10
2023,11,SILVER SPRINGS,Asthma,5
2023,12,SILVER SPRINGS,Asthma,10
2024,1,SILVER SPRINGS,Asthma,9
2024,2,SILVER SPRINGS,Asthma,8
2018,1,SILVERADO,Asthma,12
2018,2,SILVERADO,Asthma,11
2018,3,SILVERADO,Asthma,14
2018,4,SILVERADO,Asthma,17
2018,5,SILVERADO,Asthma,15
2018,6,SILVERADO,Asthma,10
2018,7,SILVERADO,Asthma,12
2018,8,SILVERADO,Asthma,15
2018,9,SILVERADO,Asthma,14
2018,10,SILVERADO,Asthma,16
2018,11,SILVERADO,Asthma,19
2018,12,SILVERADO,Asthma,9
2019,1,SILVERADO,Asthma,17
2019,2,SILVERADO,Asthma,5
2019,3,SILVERADO,Asthma,12
2019,4,SILVERADO,Asthma,18
2019,5,SILVERADO,Asthma,13
2019,6,SILVERADO,Asthma,8
2019,7,SILVERADO,Asthma,23
2019,8,SILVERADO,Asthma,31
2019,9,SILVERADO,Asthma,14
2019,10,SILVERADO,Asthma,6
2019,11,SILVERADO,Asthma,8
2019,12,SILVERADO,Asthma,11
2020,1,SILVERADO,Asthma,13
2020,2,SILVERADO,Asthma,9
2020,3,SILVERADO,Asthma,14
2020,4,SILVERADO,Asthma,11
2020,5,SILVERADO,Asthma,17
2020,6,SILVERADO,Asthma,14
2020,7,SILVERADO,Asthma,12
2020,8,SILVERADO,Asthma,14
2020,9,SILVERADO,Asthma,12
2020,10,SILVERADO,Asthma,14
2020,11,SILVERADO,Asthma,13
2020,12,SILVERADO,Asthma,10
2021,1,SILVERADO,Asthma,8
2021,2,SILVERADO,Asthma,3
2021,3,SILVERADO,Asthma,10
2021,4,SILVERADO,Asthma,6
2021,5,SILVERADO,Asthma,5
2021,6,SILVERADO,Asthma,7
2021,7,SILVERADO,Asthma,9
2021,8,SILVERADO,Asthma,10
2021,9,SILVERADO,Asthma,12
2021,10,SILVERADO,Asthma,11
2021,11,SILVERADO,Asthma,9
2021,12,SILVERADO,Asthma,9
2022,1,SILVERADO,Asthma,10
2022,2,SILVERADO,Asthma,13
2022,3,SILVERADO,Asthma,8
2022,4,SILVERADO,Asthma,12
2022,5,SILVERADO,Asthma,13
2022,6,SILVERADO,Asthma,5
2022,7,SILVERADO,Asthma,7
2022,8,SILVERADO,Asthma,10
2022,9,SILVERADO,Asthma,21
2022,10,SILVERADO,Asthma,6
2022,11,SILVERADO,Asthma,4
2022,12,SILVERADO,Asthma,10
2023,1,SILVERADO,Asthma,2
2023,2,SILVERADO,Asthma,15
2023,3,SILVERADO,Asthma,10
2023,4,SILVERADO,Asthma,10
2023,5,SILVERADO,Asthma,3
2023,6,SILVERADO,Asthma,12
2023,7,SILVERADO,Asthma,13
2023,8,SILVERADO,Asthma,12
2023,9,SILVERADO,Asthma,7
2023,10,SILVERADO,Asthma,15
2023,11,SILVERADO,Asthma,10
2023,12,SILVERADO,Asthma,7
2024,1,SILVERADO,Asthma,10
2024,2,SILVERADO,Asthma,6
2018,1,SKYLINE EAST,Asthma,5
2018,2,SKYLINE EAST,Asthma,3
2018,3,SKYLINE EAST,Asthma,1
2018,4,SKYLINE EAST,Asthma,4
2018,5,SKYLINE EAST,Asthma,3
2018,6,SKYLINE EAST,Asthma,4
2018,7,SKYLINE EAST,Asthma,3
2018,8,SKYLINE EAST,Asthma,1
2018,9,SKYLINE EAST,Asthma,2
2018,10,SKYLINE EAST,Asthma,3
2018,11,SKYLINE EAST,Asthma,3
2019,1,SKYLINE EAST,Asthma,3
2019,2,SKYLINE EAST,Asthma,1
2019,3,SKYLINE EAST,Asthma,3
2019,4,SKYLINE EAST,Asthma,1
2019,5,SKYLINE EAST,Asthma,2
2019,6,SKYLINE EAST,Asthma,2
2019,7,SKYLINE EAST,Asthma,1
2019,8,SKYLINE EAST,Asthma,2
2019,9,SKYLINE EAST,Asthma,5
2019,10,SKYLINE EAST,Asthma,4
2019,11,SKYLINE EAST,Asthma,4
2019,12,SKYLINE EAST,Asthma,1
2020,1,SKYLINE EAST,Asthma,1
2020,3,SKYLINE EAST,Asthma,1
2020,4,SKYLINE EAST,Asthma,1
2020,5,SKYLINE EAST,Asthma,4
2020,6,SKYLINE EAST,Asthma,4
2020,7,SKYLINE EAST,Asthma,1
2020,8,SKYLINE EAST,Asthma,2
2020,9,SKYLINE EAST,Asthma,1
2020,10,SKYLINE EAST,Asthma,1
2021,1,SKYLINE EAST,Asthma,2
2021,2,SKYLINE EAST,Asthma,1
2021,3,SKYLINE EAST,Asthma,2
2021,4,SKYLINE EAST,Asthma,1
2021,5,SKYLINE EAST,Asthma,1
2021,6,SKYLINE EAST,Asthma,3
2021,7,SKYLINE EAST,Asthma,3
2021,8,SKYLINE EAST,Asthma,2
2021,9,SKYLINE EAST,Asthma,3
2021,10,SKYLINE EAST,Asthma,2
2021,11,SKYLINE EAST,Asthma,1
2021,12,SKYLINE EAST,Asthma,2
2022,1,SKYLINE EAST,Asthma,2
2022,2,SKYLINE EAST,Asthma,2
2022,3,SKYLINE EAST,Asthma,3
